CoreComposition_cerium(iv) oxide,CoreComposition_copper(i) oxide,CoreComposition_copper(ii) oxide,CoreComposition_no material,CoreComposition_silver,CoreComposition_silver nitrate,CoreComposition_titanium dioxide,CoreComposition_zinc oxide,CoatingComposition_aluminum hydroxide,CoatingComposition_citrate,CoatingComposition_missing,CoatingComposition_polyvinylpyrrolidone,Shape_amorphous,Shape_missing,Shape_spherical,SurfaceChargeType_missing,SurfaceChargeType_zeta potential,cell type parameter_nonnum_arpe-19,cell type parameter_nonnum_e6-1,cell type parameter_nonnum_hepg2,cell type parameter_nonnum_iec-6,cell type parameter_nonnum_missing,cell type parameter_nonnum_smi-100,subject parameter_nonnum_beas-2b,subject parameter_nonnum_missing,light parameter_nonnum_dark,light parameter_nonnum_missing,light parameter_nonnum_ultraviolet,OuterDiameterValue,OuterDiameterLow,OuterDiameterHigh,SurfaceAreaValue,Purity,HydrodynamicDiameterValue,ChargeAvg,particle concentration parameter_value,duration incubation parameter_value,duration exposure parameter_value,duration aging parameter_value,duration irradiation parameter_value,temperature parameter_value,irradiance parameter_value,irradiation power parameter_value,number of cells parameter_value,concentration carbon dioxide parameter_value,concentration zinc parameter_value,concentration copper parameter_value,fetal bovine serum additive_value,phosphate buffer additive_value,sodium chloride additive_value,glucose additive_value,gentamicin additive_value,penicillin additive_value,l-glutamine additive_value,penicillin / streptomycin additive_value,sodium pyruvate additive_value,amphotericin b additive_value,streptomycin additive_value,sodium bicarbonate additive_value,potassium bisulfate additive_value,side scatter result_value,forward scatter result_value,mitosox fluorescence result_value,viability result_value
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,5.0,13.0,73.50024167241797,97.9740635395266,88.45831832216176,14.2,0.06564777331724403,4.011015361499487,24.0,0.5532396053046837,0.9637463653453836,37.00248584753181,7.513834736890262,0.6458085367587334,500000.00068666256,5.003642456273918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3273408410233305,1.23,1.4161227678149797,102.153
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,192.7488913857922,5.0,13.0,108.441277959066,99.54933798914314,256.0499417453716,20.0,0.22373606727887246,4.013181126578266,24.0,9.916926542363097,0.8719935770832994,37.00292225404373,7.877941805263827,0.08879076360600235,500000.0014039076,5.00798974002047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912205287116704,1.23,1.6261299619375584,85.372
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,213.01489125713732,25.217869419486004,144.42960594632143,82.79391847841285,98.63663560792588,221.09805829453626,20.0,0.6671953333520901,4.002797916130892,24.0,5.2093509691289395,1.398513734701801,37.000493935749844,7.8583913369529945,1.825373968782105,500000.0130290329,5.000872506888543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4995876637776515,1.23,1.5536626345175608,46.2303
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,170.61150595429743,45.30370420477285,349.1639881923319,14.871304779695164,99.04803134674131,139.91704492746882,20.0,2.219325483558043,4.01035709864875,24.0,7.482174771011753,1.1426682490812898,37.00870485894469,8.234647722794026,0.9302050609472321,500000.0170619287,5.000357095746391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.327586638598728,1.23,2.2334559682541015,25.0533
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.23813317622497,20.325199211246048,13.0,82.031922412006,99.57245764038669,125.1154948087629,14.2,6.538317408915475,4.0144657539792306,24.0,1.7633033685579003,1.0782215854262232,37.006438930536156,7.995528790814956,2.9915899418453153,500000.01241447154,5.00496752888195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1011970141335734,0.9747032794519177,1.9413237647002997,13.045
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,63.80559673051746,204.34263104810375,26.829284480566987,98.98833853706053,66.19,14.2,0.00402318496853131,4.009618028177828,24.0,5.668141228225505,0.8263722064068422,37.0128318227076,7.636667452666266,2.3383889591274745,500000.0065093125,5.003806764590287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.301721275006402,1.2194206601271793,1.5847370682409603,100.548
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,5.0,13.0,113.08027181559974,98.47100054319446,66.19,14.2,0.011997479043369359,4.00385670967755,24.0,7.893239658360036,1.8799870383301602,37.009866616623775,7.920152523628968,3.7,500000.0082357361,5.004108081270881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.533766929324056,1.23,2.5990808678440924,108.412
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,5.0,13.0,106.6036982995782,98.04497392978391,66.19,14.2,0.03942575329471583,4.00654569065263,24.0,8.22497048238435,1.4305386263768962,37.01121634916377,7.808860675212253,0.34601353944102975,500000.0067524472,5.001788294380763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.297528384784525,1.23,2.397476742002865,107.299
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,5.0,13.0,78.86088301218751,99.85861499569137,66.19,14.2,0.4006932255922306,4.000229724110413,24.0,2.855714170277528,0.8933925930148952,37.009623358163964,8.042588608854999,1.427721047890827,500000.0109487838,5.0052011660345785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.280063539043643,1.23,2.343700027378259,87.6811
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,58.602340294688666,222.83661873412638,55.2064307557493,99.42761101651271,66.19,14.2,1.1948918528990908,4.01118447848139,24.0,8.56523828132028,1.4920748227701945,37.01312506141856,7.558907565291799,0.9334344757180202,500000.0084119123,5.005254192167642,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8651675080466577,0.8769750157438138,1.6955966426718956,107.584
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,36.385164236268494,299.2436302121923,41.2643422912371,98.57069529497227,66.19,14.2,4.023175704816242,4.002690370296764,24.0,9.237865685008646,0.729832934211843,37.00846061193773,7.6464121415920205,1.3662277681947796,500000.004221547,5.01113155999919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.412614471225959,1.23,1.2232318567958034,48.573
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,5.0,13.0,113.71617687254104,99.0963987408342,66.19,14.2,11.997479043369358,4.005400022080121,24.0,4.207365336575464,0.021367513611226158,37.00037311278295,8.012029949594613,2.159642271747498,500000.00861352857,5.020243233263125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85671391704312,0.8984595996141852,3.1641773832210833,20.8962
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,13.970985361993527,13.0,48.66598039743174,98.13430871698655,127.17,15.214975786053863,0.004710966326963237,4.0049349845726265,24.0,4.738982209274771,1.5171093665328295,37.00985972143554,7.914671402749494,3.7,500000.0003793304,5.0154095939235175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2621385838942993,1.23,3.041743313386564,99.2143
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,17.4858784377555,13.0,75.5367630485821,98.81125812290833,127.17,17.755574729268805,0.013878738724844372,4.012556035914318,24.0,9.005269715577995,1.0421424083082158,37.00386018960546,8.175078076431731,2.889944562798184,500000.0113704504,5.011270857560776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566744805675252,1.23,1.9153737377767577,93.1295
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,29.411153897112374,157.68713610730754,4.6,99.73523621243172,127.17,19.07201640193012,0.046730453963150995,4.00961042324349,24.0,8.72213536504308,0.2698566976827293,37.00590272145205,8.118708229652695,1.3232840412046967,500000.00547014474,5.006230874382459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39778596932152,1.1899913283889783,2.2415066525183036,79.4051
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,12.056317510992976,206.36162200542245,19.87557099986701,99.14145346067755,127.17,18.587026382351183,0.1410538680188055,4.010000953690329,24.0,3.4745773933907302,0.3832330404188191,37.00513060665961,8.094884628249028,0.2090299003505146,500000.0013960119,5.0070217804877135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1763860419202437,1.23,2.5815528340728044,79.6268
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,57.36980243731209,96.74402498666524,4.6,99.6409274882639,127.17,20.0,0.46919459444625505,4.009402717541697,24.0,6.103324440242543,1.424056292921565,37.01106529817531,7.948351837673065,1.7996081933869656,500000.0099221382,5.002689197747362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.899320115390411,1.2121197585442125,2.212393563357118,72.7811
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,11.793614989939824,257.98986741393657,4.6,99.66405600596848,127.17,19.205913110998036,1.3991684383116396,4.000224452436163,24.0,9.419226069365958,0.9338713668498304,37.00165110475693,8.206728652428678,0.5283298869662658,500000.0255887,5.008425829262902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.614069825605725,1.23,2.6439564712341013,68.9896
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,20.06983040718112,32.21449513622986,20.07429545065842,98.05651394258172,127.17,18.25984907911399,4.654124535515089,4.00901130752627,24.0,8.640024592907572,0.2752410794323057,37.00093837997934,7.7570509110068295,0.6693008048803745,500000.0036476836,5.001046142427803,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.095097780536534,1.23,2.7124803229433287,64.4369
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,34.17706721663758,351.3137549411312,42.37874404497724,99.08774166129915,73.69,14.2,0.003926630177834608,4.001850240810009,24.0,9.73669577438243,0.920052857581134,37.007642238138615,7.68783964664744,3.5717297685956764,500000.00484653225,5.004461292314199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2283464624052938,0.8886856682259507,2.6417058161180837,86.7889
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,66.800252710553,250.76062527853804,35.749009722979835,98.02591005798558,73.69,14.2,0.03848043740543003,4.009929941380273,24.0,8.227278318929955,1.7327792072546813,37.00846676218191,7.739849594909574,3.7,500000.009352046,5.0113697597891775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4146780856491934,1.23,2.2967463869785405,86.0877
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,29.87803134328899,196.5646370006881,63.17854246965875,99.23414701978916,73.69,14.2,0.11757067186283648,4.008833670672792,24.0,2.8792337692920453,0.7072614728584199,37.00237644312648,7.864858285480743,2.2882773102120306,500000.0028399616,5.006423529967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6801460178709062,1.23,2.10934803562075,93.1886
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,5.0,13.0,85.6357309751287,98.52826943392778,73.69,14.2,0.38636252886546607,4.004928722423597,24.0,0.9809710959997093,0.20838560266918682,37.00123983073388,7.5279943651054495,0.19592437125957213,500000.0122370935,5.000158049940341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.988437700987554,1.23,1.3827601013759137,91.884
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,5.0,13.0,70.02276704744897,99.49637685481942,73.69,14.2,1.1662289017417882,4.001316861415809,24.0,4.231413568677072,1.1053353255779372,37.00421774869734,7.761077672484169,0.5805679911843433,500000.00020611426,5.011263430816536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.484748788007585,1.23,1.8849482676494091,28.2839
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,5.0,13.0,82.26418440529316,97.8370075417722,73.69,14.2,3.879287794510313,4.000554602052145,24.0,8.060673728866277,0.4484162486622276,37.002404851028096,7.5671678700155365,1.2875639271105852,500000.0001012072,5.0065426766006365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.511336908118741,1.23,2.8332695582060614,19.1452
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,5.0,13.0,107.54720629524827,99.56215393410749,73.69,14.2,11.428783347897719,4.011873496368238,24.0,0.2754383630725936,0.8957811862711516,37.010968291924456,8.239393016208867,3.3757368226980833,500000.00613551907,5.002626032732762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4145780050192442,1.174168803480661,3.010830772557587,18.0286
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,47.66031992069505,207.42376910579247,55.04080068536471,97.82735802974409,119.03,19.41622019118647,0.004654145968599993,4.009316233331105,24.0,8.425896108118774,1.0465320580115338,37.01211831259218,7.715987266025854,1.3215141258739986,500000.006314197,5.0064816026413546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65820075976542,1.23,2.198711672723367,93.4815
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,29.701550901122186,45.67868986423228,29.978826199941306,98.83030966048567,119.03,19.752109365302257,0.013711343151782858,4.0080905096674,24.0,9.429622488796785,0.2522004007535721,37.01022708638606,7.925748600020736,3.0205033960906373,500000.01042491925,5.001263518120401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.167491098870604,1.23,2.1299630591417538,94.6579
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,62.24398211433217,379.3309027573702,10.079009740215632,99.41687854219633,119.03,20.0,0.046165761116961364,4.013474349627111,24.0,3.8379711348857626,0.32826979271452594,37.00506257407359,8.236915467325236,2.270598179212082,500000.0062479904,5.000419203879178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.775841577395955,1.23,1.8066370264691254,82.6532
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,48.671927264306674,27.065628465002845,4.6,98.65918818288313,119.03,20.0,0.1393516129830339,4.0071656396885045,24.0,6.9017298594151555,1.4405059119461003,37.001201401423494,7.723783569914605,3.530542971131973,500000.0062100555,5.029536444166095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.582911905959753,1.23,1.1639432061860426,77.7156
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,5.0,13.0,110.15524079669157,97.94346386916519,119.03,16.061722396717922,0.46919459444625505,4.0036824423814235,24.0,7.649317455711282,1.8888487535121274,37.00586675115419,8.075865001318068,3.7,500000.0070074047,5.0104912700396715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5819109451910744,1.23,2.047636577218866,76.6027
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,59.94008566498876,139.01811131761664,4.6,97.95736335120701,119.03,20.0,1.382286288227877,4.01272699230299,24.0,8.954680516329613,1.3001510172690012,37.01514340784586,7.837912587143062,0.9737291942306339,500000.00717899273,5.005503475832355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.076727794395649,1.23,1.3470361183511566,60.1995
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,43.67272510259654,319.0212673482541,4.6,99.02598691747916,119.03,19.6686176872779,4.597968588335563,4.008439563577243,24.0,6.463771909624037,0.3023592907129953,37.006031562161034,7.7334204351769245,2.7069294862419615,500000.0080518885,5.001936446034001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.746104959794186,0.8612222724140997,2.8503918328549505,30.806
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,9.407529372975404,48.39307690569372,4.6,98.59439855987166,119.03,19.06805953337844,13.711343151782858,4.004760216216154,24.0,9.31560674393366,0.1453705796946475,37.00508014934043,7.720909880273633,3.2598736274874196,500000.0097043572,5.004603093531383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.589535974942193,1.0186093109468664,2.577176584297586,26.8235
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,87.54133072003431,27.728921670849054,243.40822595329487,35.012093109764336,99.32893282986963,209.1539828133637,18.339445784099865,0.0,4.007345993005274,24.0,0.0,0.0,37.023250079989744,7.8357536591922585,0.0,500000.0012311773,5.01226422239957,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,1.801992870960002,1.23,1.6167228378840661,100.236
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,121.90678154248693,5.0,13.0,108.19706072949828,99.27851288823994,237.691172810826,16.727887347835463,3.0,4.002993182908014,24.0,0.0,0.0,37.00081803220581,7.533862029507278,0.0,500000.0014100043,5.002962532616293,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,6.883278625142711,1.23,2.6104828085162213,100.169
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42.92423693847758,22.01195828281905,398.21950547603603,64.87317066228482,97.81955641479354,66.19,14.2,10.0,4.0185752791012455,24.0,0.0,0.0,37.00556044321629,7.87252053247885,0.0,500000.00347027293,5.0033580466795575,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,4.295259927450279,1.23,1.4261720811076681,100.117
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,112.00195852493289,5.0,13.0,117.78300847270616,98.07872516799694,180.06122254001798,17.62716877599602,30.0,4.001000998220872,24.0,0.0,0.0,37.01825276533828,7.913224813801128,0.0,500000.00204160274,5.002721938676738,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0813317895474586,0.9095147769914149,1.0931268868791248,92.7228
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,173.5256499558481,28.716640619052228,52.600203010032104,54.66141024551805,98.98484180284616,137.2271247916752,20.0,100.0,4.00166519763956,24.0,0.0,0.0,37.00899518832973,7.689642381455348,0.0,500000.0026459895,5.007029188799296,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0949979929683211,0.82,2.8418167796493083,55.5552
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,172.2191601715,5.0,305.6393039988272,72.29521875383196,98.74427026580813,256.5457405580536,20.0,0.0,4.003313787087161,24.0,0.0,1.5,37.004030502547174,7.696469277675035,3.7,500000.0127973012,5.002208460364875,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,1.5032931541044814,1.23,3.2066765377605413,100.236
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,160.08068132854464,30.918967586240775,20.667004780671867,105.83720217770289,98.95863606302338,119.85968605709408,20.0,3.0,4.015126141132191,24.0,0.0,1.5,37.01570561997872,8.01795769871298,3.7,500000.0181442316,5.012612217806283,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,6.383610753372753,1.23,3.135151174090454,100.17
